disaster.event,user.anon,latitude,longitude.anon,time
08_Rammasun_Manila,3301,120.99703600000001,9.53667965719,2014-07-09 05:39:24
08_Rammasun_Manila,10939,120.996502,9.58836165719,2014-07-02 20:37:22
08_Rammasun_Manila,3133,121.012406,9.56582465719,2014-07-19 18:40:28
08_Rammasun_Manila,9419,121.016782,9.59559565719,2014-07-04 14:48:52
08_Rammasun_Manila,9363,121.010777,9.539941657189999,2014-07-06 00:17:58
08_Rammasun_Manila,10293,121.00828999999999,9.53970165719,2014-07-20 18:19:53
08_Rammasun_Manila,11648,120.99812299999999,9.56170365719,2014-07-16 20:03:28
08_Rammasun_Manila,23355,120.99738,9.55332765719,2014-07-13 21:55:53
08_Rammasun_Manila,6535,121.02077299999999,9.57899165719,2014-07-13 02:57:38
08_Rammasun_Manila,31121,120.987227,9.582247657189999,2014-07-02 23:07:04
08_Rammasun_Manila,12804,120.97648799999999,9.58658665719,2014-07-16 07:05:59
08_Rammasun_Manila,23878,121.004074,9.58662565719,2014-07-16 13:36:21
08_Rammasun_Manila,19981,121.01168500000001,9.57495465719,2014-07-04 20:35:35
08_Rammasun_Manila,6873,121.00243400000001,9.54777065719,2014-07-05 23:12:59
08_Rammasun_Manila,21991,121.029091,9.61059765719,2014-07-19 19:33:46
08_Rammasun_Manila,3945,120.98360600000001,9.60052465719,2014-07-06 19:38:04
08_Rammasun_Manila,9842,120.978334,9.56460365719,2014-07-17 14:44:30
08_Rammasun_Manila,34701,121.003658,9.59070565719,2014-07-11 06:17:01
08_Rammasun_Manila,3140,120.99688799999998,9.58959065719,2014-07-11 20:05:01
08_Rammasun_Manila,23427,121.021837,9.55646765719,2014-07-02 19:56:21
08_Rammasun_Manila,19568,121.02399,9.56943465719,2014-07-09 19:31:55
08_Rammasun_Manila,567,121.01883799999999,9.58072465719,2014-07-05 18:24:01
08_Rammasun_Manila,17908,120.97140300000001,9.58423265719,2014-07-17 22:01:49
08_Rammasun_Manila,32325,120.99440600000001,9.53794665719,2014-07-09 10:29:16
08_Rammasun_Manila,18182,120.985973,9.58044565719,2014-07-15 02:01:52
08_Rammasun_Manila,28404,120.987299,9.56285365719,2014-07-16 22:48:38
08_Rammasun_Manila,15814,120.987948,9.59206665719,2014-07-18 19:57:45
08_Rammasun_Manila,11215,121.00206399999999,9.57553165719,2014-07-15 16:48:02
08_Rammasun_Manila,34803,120.980272,9.59110965719,2014-07-13 11:20:24
08_Rammasun_Manila,1791,120.99928200000001,9.55968465719,2014-07-18 08:50:25
08_Rammasun_Manila,15747,120.99186599999999,9.59360865719,2014-07-11 22:52:13
08_Rammasun_Manila,3565,120.969338,9.59077565719,2014-07-20 22:28:37
08_Rammasun_Manila,18182,120.98594399999999,9.58042865719,2014-07-05 18:17:39
08_Rammasun_Manila,34803,120.98026999999999,9.59112665719,2014-07-10 20:11:55
08_Rammasun_Manila,13289,120.964672,9.60273465719,2014-07-18 20:46:05
08_Rammasun_Manila,9999,120.99468,9.57921465719,2014-07-03 18:25:57
08_Rammasun_Manila,16378,120.983878,9.594269657189999,2014-07-15 16:25:13
08_Rammasun_Manila,17644,121.002278,9.53991165719,2014-07-15 18:28:27
08_Rammasun_Manila,4542,121.025399,9.56325165719,2014-07-09 19:23:27
08_Rammasun_Manila,31673,120.99583500000001,9.53750565719,2014-07-02 19:48:16
08_Rammasun_Manila,32613,121.018468,9.61016365719,2014-07-18 22:20:59
08_Rammasun_Manila,33633,120.98952,9.57562865719,2014-07-12 11:45:00
08_Rammasun_Manila,1175,120.987651,9.57752065719,2014-07-04 15:05:29
08_Rammasun_Manila,4487,120.980496,9.56578365719,2014-07-11 14:07:24
08_Rammasun_Manila,27744,120.98839,9.54311165719,2014-07-05 18:59:49
08_Rammasun_Manila,22906,121.006267,9.57543065719,2014-07-15 11:18:30
08_Rammasun_Manila,13742,120.987682,9.58246265719,2014-07-18 23:20:47
08_Rammasun_Manila,2945,121.02407099999999,9.55420065719,2014-07-06 17:36:54
08_Rammasun_Manila,32733,121.003948,9.57923765719,2014-07-19 10:49:44
08_Rammasun_Manila,19569,120.972471,9.57259665719,2014-07-14 08:23:27
08_Rammasun_Manila,29094,120.96625300000001,9.57494965719,2014-07-09 02:03:16
08_Rammasun_Manila,2504,120.966574,9.58438065719,2014-07-04 21:48:30
08_Rammasun_Manila,23958,121.022287,9.53786365719,2014-07-20 19:21:19
08_Rammasun_Manila,21096,120.988413,9.594027657189999,2014-07-17 11:08:32
08_Rammasun_Manila,24438,120.997279,9.593652657189999,2014-07-08 18:30:25
08_Rammasun_Manila,10918,121.019595,9.54504565719,2014-07-10 13:10:52
08_Rammasun_Manila,21673,121.00075600000001,9.54284065719,2014-07-20 23:01:29
08_Rammasun_Manila,27869,121.01686000000001,9.53513365719,2014-07-09 09:51:00
08_Rammasun_Manila,28990,121.015473,9.55291965719,2014-07-18 20:49:41
08_Rammasun_Manila,250,120.98323799999999,9.56467065719,2014-07-03 21:43:59
08_Rammasun_Manila,20235,120.977355,9.56777465719,2014-07-04 00:01:04
08_Rammasun_Manila,4274,120.965631,9.59390965719,2014-07-02 20:20:50
08_Rammasun_Manila,33668,121.022042,9.53742765719,2014-07-17 06:24:48
08_Rammasun_Manila,26615,121.00729799999999,9.57641565719,2014-07-16 07:23:27
08_Rammasun_Manila,31820,120.99133700000002,9.59683165719,2014-07-07 19:11:19
08_Rammasun_Manila,21271,120.985157,9.58083465719,2014-07-11 14:44:24
08_Rammasun_Manila,7247,121.01688999999999,9.53605465719,2014-07-14 16:35:57
08_Rammasun_Manila,10458,120.99231499999999,9.57041665719,2014-07-03 16:20:06
08_Rammasun_Manila,33869,121.01777,9.53501165719,2014-07-18 08:50:49
08_Rammasun_Manila,17987,120.98641,9.582330657189999,2014-07-05 08:13:27
08_Rammasun_Manila,1853,120.965926,9.58258265719,2014-07-14 22:25:42
08_Rammasun_Manila,14770,121.01342199999999,9.553786657189999,2014-07-18 23:03:10
08_Rammasun_Manila,7164,121.013655,9.59544265719,2014-07-13 22:04:41
08_Rammasun_Manila,3988,120.992309,9.57035565719,2014-07-10 21:57:47
08_Rammasun_Manila,27055,120.994469,9.57374265719,2014-07-02 22:58:47
08_Rammasun_Manila,7663,120.98615900000001,9.54475165719,2014-07-16 23:08:54
08_Rammasun_Manila,14961,121.024248,9.54586165719,2014-07-09 18:07:26
08_Rammasun_Manila,5602,120.987637,9.58616365719,2014-07-14 20:02:21
08_Rammasun_Manila,4093,120.982752,9.56576365719,2014-07-15 17:51:28
08_Rammasun_Manila,34773,121.014233,9.546409657189999,2014-07-13 14:16:23
08_Rammasun_Manila,27076,121.018295,9.59404865719,2014-07-20 16:30:41
08_Rammasun_Manila,32830,121.024146,9.56287265719,2014-07-07 00:44:30
08_Rammasun_Manila,8499,120.99444,9.54033865719,2014-07-05 12:41:51
08_Rammasun_Manila,28456,120.994657,9.53586965719,2014-07-09 21:54:12
08_Rammasun_Manila,13948,121.024511,9.58640965719,2014-07-19 20:23:23
08_Rammasun_Manila,11221,120.979068,9.57332065719,2014-07-19 18:07:28
08_Rammasun_Manila,17501,120.991906,9.57036965719,2014-07-17 00:50:29
08_Rammasun_Manila,6870,120.99160800000001,9.53480165719,2014-07-06 10:19:46
08_Rammasun_Manila,19024,120.99456,9.53931065719,2014-07-13 20:35:11
08_Rammasun_Manila,10103,120.97114499999999,9.58792565719,2014-07-19 20:27:28
08_Rammasun_Manila,11577,120.96238400000001,9.59164665719,2014-07-14 01:20:09
08_Rammasun_Manila,10939,120.99650700000001,9.58829965719,2014-07-12 21:20:42
08_Rammasun_Manila,1628,120.99400800000001,9.53556165719,2014-07-18 23:49:05
08_Rammasun_Manila,16953,120.994654,9.586510657189999,2014-07-20 18:59:21
08_Rammasun_Manila,3745,120.990575,9.588772657189999,2014-07-19 21:32:11
08_Rammasun_Manila,20980,120.994266,9.53623165719,2014-07-06 06:56:40
08_Rammasun_Manila,5081,120.99746299999998,9.551187657189999,2014-07-07 23:43:54
08_Rammasun_Manila,27982,120.997619,9.54315665719,2014-07-15 16:04:54
08_Rammasun_Manila,19351,121.00901599999999,9.58913265719,2014-07-17 13:19:32
08_Rammasun_Manila,4482,120.96514199999999,9.58094665719,2014-07-18 21:38:04
08_Rammasun_Manila,19617,120.98796499999999,9.574806657189999,2014-07-18 21:29:56
08_Rammasun_Manila,7671,120.994079,9.57697165719,2014-07-11 22:10:19
08_Rammasun_Manila,5054,120.9947,9.588290657189999,2014-07-14 11:44:40
08_Rammasun_Manila,12326,120.99968700000001,9.59490265719,2014-07-17 14:12:58
08_Rammasun_Manila,4135,120.98694099999999,9.59288065719,2014-07-04 20:28:48
08_Rammasun_Manila,27077,120.971102,9.58928465719,2014-07-11 10:05:49
08_Rammasun_Manila,28140,120.98588400000001,9.56129265719,2014-07-11 09:58:45
08_Rammasun_Manila,17968,120.99986000000001,9.58169165719,2014-07-10 21:01:22
08_Rammasun_Manila,3278,120.991206,9.57518665719,2014-07-16 19:55:22
08_Rammasun_Manila,2497,120.998783,9.59221765719,2014-07-19 16:33:52
08_Rammasun_Manila,10458,120.99225,9.57035365719,2014-07-06 20:02:36
08_Rammasun_Manila,33633,120.991817,9.576197657189999,2014-07-19 02:15:15
08_Rammasun_Manila,19859,121.00399499999999,9.57982565719,2014-07-13 15:02:31
08_Rammasun_Manila,33703,120.987265,9.58303665719,2014-07-07 15:51:25
08_Rammasun_Manila,17253,121.018281,9.580868657189999,2014-07-06 09:40:19
08_Rammasun_Manila,4274,120.965624,9.59392365719,2014-07-04 18:22:28
08_Rammasun_Manila,16131,121.01193500000001,9.55221865719,2014-07-19 06:14:12
08_Rammasun_Manila,3521,120.98692,9.56230165719,2014-07-16 21:08:11
08_Rammasun_Manila,17756,120.996698,9.59380465719,2014-07-14 16:24:03
08_Rammasun_Manila,24988,121.02875800000001,9.57161865719,2014-07-20 22:25:25
08_Rammasun_Manila,391,120.985153,9.58083465719,2014-07-15 18:29:14
08_Rammasun_Manila,9316,120.98239099999999,9.60239465719,2014-07-20 20:01:20
08_Rammasun_Manila,5469,121.025885,9.55298065719,2014-07-14 20:36:19
08_Rammasun_Manila,10752,120.98881999999999,9.58780365719,2014-07-11 01:47:10
08_Rammasun_Manila,4955,121.00608799999999,9.57533765719,2014-07-09 17:18:39
08_Rammasun_Manila,34467,120.98603700000001,9.59260165719,2014-07-09 13:27:55
08_Rammasun_Manila,15931,120.988028,9.59255565719,2014-07-16 23:06:17
08_Rammasun_Manila,15840,120.98933500000001,9.58030065719,2014-07-07 20:56:06
08_Rammasun_Manila,15460,121.007497,9.57676765719,2014-07-05 16:18:52
08_Rammasun_Manila,12781,120.987976,9.58696665719,2014-07-11 15:01:16
08_Rammasun_Manila,9939,120.97611699999999,9.59766965719,2014-07-20 22:00:51
08_Rammasun_Manila,25110,120.989104,9.58145365719,2014-07-15 12:42:53
08_Rammasun_Manila,15753,120.96817800000001,9.58908865719,2014-07-15 21:48:52
08_Rammasun_Manila,16375,120.965846,9.60464765719,2014-07-16 02:33:39
08_Rammasun_Manila,4463,120.988403,9.559124657189999,2014-07-12 23:48:19
08_Rammasun_Manila,24042,121.02629099999999,9.57552465719,2014-07-18 01:19:21
08_Rammasun_Manila,9964,121.02598,9.59859965719,2014-07-19 19:36:19
08_Rammasun_Manila,20667,120.98669199999999,9.59152865719,2014-07-14 22:21:07
08_Rammasun_Manila,10361,120.995384,9.59654265719,2014-07-15 19:54:14
08_Rammasun_Manila,3072,120.997234,9.58861965719,2014-07-19 01:59:22
08_Rammasun_Manila,28769,121.00161200000001,9.57724265719,2014-07-20 20:27:07
08_Rammasun_Manila,13074,121.017407,9.59966765719,2014-07-12 21:43:09
08_Rammasun_Manila,20566,120.966773,9.60634165719,2014-07-02 09:23:24
08_Rammasun_Manila,24871,120.98220400000001,9.591727657189999,2014-07-03 21:36:01
08_Rammasun_Manila,22018,121.006472,9.55085465719,2014-07-07 22:31:31
08_Rammasun_Manila,28328,121.00301,9.57831265719,2014-07-16 22:26:32
08_Rammasun_Manila,15910,120.96971,9.58955865719,2014-07-09 22:51:28
